datetime,price,hour,day,month,temperature,solar_radiation,cloud_cover,negative_price,low_price,high_price
2025-10-13 07:00:00,263.0698987130783,7,13,10,13.6,78.3,57.4,False,False,True
2025-10-13 08:00:00,193.73871962287112,8,13,10,13.3,223.1,45.4,False,False,True
2025-10-13 09:00:00,142.96232290127466,9,13,10,20.2,374.8,45.0,False,False,True
2025-10-13 10:00:00,120.0104303543764,10,13,10,20.1,490.5,47.7,False,False,True
2025-10-13 11:00:00,108.2200395739916,11,13,10,19.0,522.9,61.7,False,False,True
2025-10-13 12:00:00,96.74153684113652,12,13,10,14.7,541.9,65.7,False,False,True
2025-10-13 13:00:00,92.75857308661796,13,13,10,17.8,521.7,36.7,False,False,True
2025-10-13 14:00:00,96.5676976015298,14,13,10,16.6,408.6,50.3,False,False,True
2025-10-13 15:00:00,108.10244244131648,15,13,10,15.1,334.7,61.5,False,False,True
2025-10-13 16:00:00,211.3476120112689,16,13,10,15.5,230.1,44.4,False,False,True
2025-10-13 17:00:00,269.63999938644974,17,13,10,13.0,54.2,64.4,False,False,True
2025-10-13 18:00:00,373.57030007720505,18,13,10,11.9,0.0,53.3,False,False,True
2025-10-13 19:00:00,379.9921261050296,19,13,10,10.5,0.0,47.0,False,False,True
2025-10-13 20:00:00,318.008211347612,20,13,10,8.9,0.0,58.7,False,False,True
2025-10-13 21:00:00,225.2700899362419,21,13,10,3.8,0.0,63.8,False,False,True
2025-10-13 22:00:00,138.70837444972213,22,13,10,7.1,0.0,45.1,False,False,True
2025-10-13 23:00:00,120.6904485563674,23,13,10,5.6,0.0,54.2,False,False,True
2025-10-14 00:00:00,110.5208530393746,0,14,10,4.1,0.0,65.2,False,False,True
2025-10-14 01:00:00,104.86085191453245,1,14,10,10.6,0.0,46.8,False,False,True
2025-10-14 02:00:00,101.271582908535,2,14,10,11.5,0.0,33.3,False,False,True
2025-10-14 03:00:00,101.72151976398766,3,14,10,11.8,0.0,35.1,False,False,True
2025-10-14 04:00:00,103.4905896729266,4,14,10,10.7,0.0,51.9,False,False,True
2025-10-14 05:00:00,114.65209143944004,5,14,10,14.2,0.0,38.4,False,False,True
2025-10-14 06:00:00,206.56192000327223,6,14,10,12.9,0.0,53.0,False,False,True
2025-10-14 07:00:00,297.0196796245072,7,14,10,14.4,39.7,83.2,False,False,True
2025-10-14 08:00:00,193.92789761891373,8,14,10,12.9,176.2,37.5,False,False,True
2025-10-14 09:00:00,156.9921721212989,9,14,10,16.7,317.0,53.9,False,False,True
2025-10-14 10:00:00,131.29975509118893,10,14,10,16.5,439.0,90.2,False,False,True
2025-10-14 11:00:00,123.44119887720304,11,14,10,13.9,498.2,64.3,False,False,True
2025-10-14 12:00:00,111.548549720579,12,14,10,16.3,494.3,52.7,False,False,True
2025-10-14 13:00:00,109.23239749876012,13,14,10,15.7,502.6,55.8,False,False,True
2025-10-14 14:00:00,119.52981598605196,14,14,10,18.7,433.7,64.6,False,False,True
2025-10-14 15:00:00,135.65084900016873,15,14,10,15.8,390.1,83.6,False,False,True
2025-10-14 16:00:00,237.39793335821625,16,14,10,12.8,227.5,50.2,False,False,True
2025-10-14 17:00:00,300.0107371295051,17,14,10,12.0,92.5,46.8,False,False,True
2025-10-14 18:00:00,462.6987008073299,18,14,10,10.3,0.0,37.5,False,False,True
2025-10-14 19:00:00,478.9117663600619,19,14,10,8.6,0.0,59.7,False,False,True
2025-10-14 20:00:00,290.2808526303411,20,14,10,5.8,0.0,37.1,False,False,True
2025-10-14 21:00:00,242.6182234652296,21,14,10,6.9,0.0,51.2,False,False,True
2025-10-14 22:00:00,152.76890118261812,22,14,10,5.2,0.0,44.6,False,False,True
2025-10-14 23:00:00,128.02748705153311,23,14,10,4.0,0.0,74.3,False,False,True
2025-10-15 00:00:00,121.37046675835836,0,15,10,7.5,0.0,50.9,False,False,True
2025-10-15 01:00:00,116.2677737840201,1,15,10,7.8,0.0,64.5,False,False,True
2025-10-15 02:00:00,111.10883870275023,2,15,10,4.2,0.0,34.4,False,False,True
2025-10-15 03:00:00,107.69852185517146,3,15,10,8.6,0.0,60.5,False,False,True
2025-10-15 04:00:00,111.15996789086986,4,15,10,12.0,0.0,40.5,False,False,True
2025-10-15 05:00:00,134.13231211301596,5,15,10,13.4,0.0,52.1,False,False,True
2025-10-15 06:00:00,200.41107867248175,6,15,10,14.7,0.0,91.7,False,False,True
2025-10-15 07:00:00,325.6111216209998,7,15,10,13.9,73.4,72.5,False,False,True
2025-10-15 08:00:00,273.3724301191821,8,15,10,13.2,186.4,56.6,False,False,True
2025-10-15 09:00:00,177.93980049390794,9,15,10,13.5,351.1,100.0,False,False,True
2025-10-15 10:00:00,138.45784142793596,10,15,10,16.8,406.3,44.8,False,False,True
2025-10-15 11:00:00,130.7577856971209,11,15,10,17.1,493.8,76.0,False,False,True
2025-10-15 12:00:00,124.6325089603902,12,15,10,18.7,492.6,35.5,False,False,True
2025-10-15 13:00:00,118.73220065138584,13,15,10,17.8,508.5,54.8,False,False,True
2025-10-15 14:00:00,123.49232806532264,14,15,10,14.6,403.1,38.3,False,False,True
2025-10-15 15:00:00,132.45016182388042,15,15,10,11.3,354.3,62.4,False,False,True
2025-10-15 16:00:00,251.21815290695,16,15,10,12.0,245.6,59.3,False,False,True
2025-10-15 17:00:00,271.9101353389609,17,15,10,11.8,94.5,53.9,False,False,True
2025-10-15 18:00:00,346.0883614629083,18,15,10,9.6,0.0,74.9,False,False,True
2025-10-15 19:00:00,311.42788483661667,19,15,10,7.7,0.0,50.0,False,False,True
2025-10-15 20:00:00,274.67111149742055,20,15,10,8.3,0.0,63.4,False,False,True
2025-10-15 21:00:00,234.1001007245006,21,15,10,6.0,0.0,70.8,False,False,True
2025-10-15 22:00:00,129.09097416442123,22,15,10,5.2,0.0,36.3,False,False,True
2025-10-15 23:00:00,108.05131325319688,23,15,10,6.9,0.0,47.3,False,False,True
2025-10-16 00:00:00,109.01254198984574,0,16,10,5.5,0.0,59.6,False,False,True
2025-10-16 01:00:00,103.5417188610462,1,16,10,7.3,0.0,68.3,False,False,True
2025-10-16 02:00:00,95.83143729260723,2,16,10,8.1,0.0,80.1,False,False,True
2025-10-16 03:00:00,96.4296487936068,3,16,10,6.3,0.0,55.6,False,False,True
2025-10-16 04:00:00,98.5412842629472,4,16,10,8.8,0.0,54.1,False,False,True
2025-10-16 05:00:00,113.8186856730902,5,16,10,14.0,0.0,45.7,False,False,True
2025-10-16 06:00:00,166.9674767234371,6,16,10,10.1,0.0,63.8,False,False,True
2025-10-16 07:00:00,286.15984006789955,7,16,10,9.4,40.1,54.4,False,False,True
2025-10-16 08:00:00,155.01858545988148,8,16,10,10.9,225.1,54.7,False,False,True
2025-10-16 09:00:00,120.40923802170946,9,16,10,15.5,355.8,57.4,False,False,True
2025-10-16 10:00:00,95.20254827873588,10,16,10,16.0,486.5,67.1,False,False,True
2025-10-16 11:00:00,90.98950317767904,11,16,10,15.9,449.5,50.4,False,False,True
2025-10-16 12:00:00,87.67121886871558,12,16,10,18.4,484.6,47.2,False,False,True
2025-10-16 13:00:00,88.53018922912524,13,16,10,10.1,578.1,65.3,False,False,True
2025-10-16 14:00:00,89.5476600727057,14,16,10,15.4,431.9,13.4,False,False,True
2025-10-16 15:00:00,101.72151976398766,15,16,10,16.7,293.6,49.8,False,False,True
2025-10-16 16:00:00,142.97254873889858,16,16,10,10.1,207.1,41.5,False,False,True
2025-10-16 17:00:00,203.89808930224,17,16,10,10.3,0.0,76.9,False,False,True
2025-10-16 18:00:00,196.5099216189546,18,16,10,8.3,0.0,52.2,False,False,True
2025-10-16 19:00:00,182.9095575791352,19,16,10,6.8,0.0,50.4,False,False,True
2025-10-16 20:00:00,178.81922252956545,20,16,10,6.9,0.0,58.1,False,False,True
2025-10-16 21:00:00,135.76844613284388,21,16,10,9.6,0.0,49.9,False,False,True
2025-10-16 22:00:00,125.38922094456063,22,16,10,9.9,0.0,52.8,False,False,True
2025-10-16 23:00:00,105.65846724919857,23,16,10,5.4,0.0,60.3,False,False,True
2025-10-17 00:00:00,99.59965845702337,0,17,10,9.9,0.0,52.8,False,False,True
2025-10-17 01:00:00,92.87105730048113,1,17,10,6.6,0.0,52.7,False,False,True
2025-10-17 02:00:00,92.38021709453275,2,17,10,10.9,0.0,44.0,False,False,True
2025-10-17 03:00:00,91.99163526482364,3,17,10,8.2,0.0,41.8,False,False,True
2025-10-17 04:00:00,93.8885281440616,4,17,10,9.9,0.0,60.0,False,False,True
2025-10-17 05:00:00,105.79140313830956,5,17,10,11.6,0.0,63.7,False,False,True
2025-10-17 06:00:00,137.36878972098802,6,17,10,18.5,0.0,37.7,False,False,True
2025-10-17 07:00:00,148.22862927759573,7,17,10,15.1,65.9,70.5,False,False,True
2025-10-17 08:00:00,157.1813501173415,8,17,10,13.0,245.0,70.6,False,False,True
2025-10-17 09:00:00,129.01939330105378,9,17,10,17.2,319.4,73.7,False,False,True
2025-10-17 10:00:00,119.18213750683852,10,17,10,15.0,422.7,63.6,False,False,True
2025-10-17 11:00:00,100.5813388689201,11,17,10,14.9,518.5,68.7,False,False,True
2025-10-17 12:00:00,91.92005440145616,12,17,10,17.5,456.3,91.9,False,False,True
2025-10-17 13:00:00,92.68187930443854,13,17,10,15.3,451.2,54.6,False,False,True
2025-10-17 14:00:00,99.50251299959608,14,17,10,15.0,430.0,43.4,False,False,True
2025-10-17 15:00:00,130.0010737129505,15,17,10,13.4,324.2,36.1,False,False,True
2025-10-17 16:00:00,162.37096271148312,16,17,10,12.9,211.9,85.5,False,False,True
2025-10-17 17:00:00,165.80173123430973,17,17,10,11.7,20.8,85.6,False,False,True
2025-10-17 18:00:00,194.3215923674348,18,17,10,5.7,0.0,45.2,False,False,True
2025-10-17 19:00:00,176.75871624834468,19,17,10,9.7,0.0,48.2,False,False,True
2025-10-17 20:00:00,162.22780098474817,20,17,10,5.4,0.0,54.3,False,False,True
2025-10-17 21:00:00,150.00792502415854,21,17,10,3.7,0.0,77.5,False,False,True
2025-10-17 22:00:00,136.698997356621,22,17,10,5.9,0.0,39.8,False,False,True
2025-10-17 23:00:00,108.31207211260693,23,17,10,6.1,0.0,29.6,False,False,True
2025-10-18 00:00:00,108.09221660369256,0,18,10,4.5,0.0,91.9,False,False,True
2025-10-18 01:00:00,100.27967665901431,1,18,10,8.0,0.0,64.1,False,False,True
2025-10-18 02:00:00,95.78030810448762,2,18,10,4.5,0.0,66.2,False,False,True
2025-10-18 03:00:00,92.2779587182935,3,18,10,7.4,0.0,56.3,False,False,True
2025-10-18 04:00:00,91.66952137967002,4,18,10,8.2,0.0,66.4,False,False,True
2025-10-18 05:00:00,102.86170065905524,5,18,10,10.6,0.0,36.7,False,False,True
2025-10-18 06:00:00,146.29083304786204,6,18,10,12.5,0.0,46.8,False,False,True
2025-10-18 07:00:00,165.85797334124132,7,18,10,11.2,60.9,61.0,False,False,True
2025-10-18 08:00:00,142.5379506398818,8,18,10,15.7,212.5,25.4,False,False,True
2025-10-18 09:00:00,108.09221660369256,9,18,10,15.1,359.8,54.9,False,False,True
2025-10-18 10:00:00,95.6320334589407,10,18,10,11.7,439.6,54.0,False,False,True
2025-10-18 11:00:00,87.62008968059597,11,18,10,11.8,493.9,54.9,False,False,True
2025-10-18 12:00:00,80.26771242899434,12,18,10,15.5,462.4,51.2,False,False,True
2025-10-18 13:00:00,77.9208826943037,13,18,10,14.6,502.5,44.5,False,False,True
2025-10-18 14:00:00,82.21062157753997,14,18,10,14.0,423.6,32.1,False,False,True
2025-10-18 15:00:00,91.17868117372166,15,18,10,13.1,338.3,61.6,False,False,True
2025-10-18 16:00:00,143.5503085646503,16,18,10,12.4,248.4,54.9,False,False,True
2025-10-18 17:00:00,164.19116180854164,17,18,10,12.6,32.9,38.8,False,False,True
2025-10-18 18:00:00,185.84948589601348,18,18,10,7.2,0.0,60.4,False,False,True
2025-10-18 19:00:00,185.6603078999709,19,18,10,5.8,0.0,55.0,False,False,True
2025-10-18 20:00:00,164.7382441214216,20,18,10,5.0,0.0,52.5,False,False,True
2025-10-18 21:00:00,123.96782951483516,21,18,10,6.9,0.0,27.1,False,False,True
2025-10-18 22:00:00,108.45012092052993,22,18,10,8.3,0.0,69.7,False,False,True
2025-10-18 23:00:00,94.9980315262574,23,18,10,4.8,0.0,40.9,False,False,True
2025-10-19 00:00:00,92.95797692028448,0,19,10,0.6,0.0,60.7,False,False,True
2025-10-19 01:00:00,90.181662005389,1,19,10,2.7,0.0,47.6,False,False,True
2025-10-19 02:00:00,87.66099303109165,2,19,10,5.3,0.0,53.9,False,False,True
2025-10-19 03:00:00,87.7121222192113,3,19,10,6.8,0.0,77.0,False,False,True
2025-10-19 04:00:00,88.95967440933006,4,19,10,8.4,0.0,67.7,False,False,True
2025-10-19 05:00:00,90.5497921598503,5,19,10,10.5,0.0,76.7,False,False,True
2025-10-19 06:00:00,98.59752636987878,6,19,10,11.1,0.0,64.7,False,False,True
2025-10-19 07:00:00,105.82208065118134,7,19,10,15.1,90.8,65.7,False,False,True
2025-10-19 08:00:00,97.22215120946096,8,19,10,12.6,256.5,33.0,False,False,True
2025-10-19 09:00:00,83.20764074587261,9,19,10,13.1,362.4,55.0,False,False,True
2025-10-19 10:00:00,74.72019551801536,10,19,10,16.3,400.9,56.4,False,False,True
2025-10-19 11:00:00,64.25916362874075,11,19,10,12.4,419.1,78.1,False,False,False
2025-10-19 12:00:00,35.207558939171605,12,19,10,16.1,535.1,52.1,False,False,False
2025-10-19 13:00:00,20.998757560728695,13,19,10,15.0,488.0,63.7,False,False,False
2025-10-19 14:00:00,38.17816476892163,14,19,10,13.7,408.0,63.1,False,False,False
2025-10-19 15:00:00,72.74149593778601,15,19,10,16.1,375.1,77.1,False,False,True
2025-10-19 16:00:00,108.0819907660686,16,19,10,10.5,187.3,57.7,False,False,True
2025-10-19 17:00:00,148.57119483799715,17,19,10,14.6,37.6,72.1,False,False,True
2025-10-19 18:00:00,180.74168000286323,18,19,10,8.7,0.0,34.2,False,False,True
2025-10-19 19:00:00,200.38040115961,19,19,10,5.4,0.0,35.5,False,False,True
2025-10-19 20:00:00,182.3420235910074,20,19,10,7.1,0.0,25.5,False,False,True
2025-10-19 21:00:00,138.20219548733786,21,19,10,4.0,0.0,71.5,False,False,True
2025-10-19 22:00:00,129.397749293139,22,19,10,4.1,0.0,69.8,False,False,True
2025-10-19 23:00:00,101.44030922932976,23,19,10,6.3,0.0,73.2,False,False,True
2025-10-20 00:00:00,89.15907824299659,0,20,10,6.5,0.0,49.9,False,False,True
2025-10-20 01:00:00,81.66865218347198,1,20,10,4.7,0.0,51.6,False,False,True
2025-10-20 02:00:00,80.01206648839624,2,20,10,8.7,0.0,58.2,False,False,True
2025-10-20 03:00:00,79.98138897552447,3,20,10,10.1,0.0,81.7,False,False,True
2025-10-20 04:00:00,87.70189638158736,4,20,10,11.8,0.0,85.4,False,False,True
2025-10-20 05:00:00,123.96782951483516,5,20,10,11.3,0.0,71.9,False,False,True
2025-10-20 06:00:00,230.3676699917682,6,20,10,14.3,0.0,65.0,False,False,True
2025-10-20 07:00:00,293.0111512759289,7,20,10,9.0,61.9,80.1,False,False,True
2025-10-20 08:00:00,146.0505258636998,8,20,10,13.2,176.0,56.2,False,False,True
2025-10-20 09:00:00,110.2907716928363,9,20,10,12.8,333.2,54.2,False,False,True
2025-10-20 10:00:00,86.17824657562264,10,20,10,15.3,459.8,58.1,False,False,True
2025-10-20 11:00:00,80.66140717751543,11,20,10,14.1,487.9,45.3,False,False,True
2025-10-20 12:00:00,78.31969036163676,12,20,10,14.8,537.2,57.4,False,False,True
2025-10-20 13:00:00,83.52975463102622,13,20,10,18.3,515.6,43.3,False,False,True
2025-10-20 14:00:00,87.63031551821989,14,20,10,13.4,427.4,75.4,False,False,True
2025-10-20 15:00:00,107.07985867892404,15,20,10,13.6,266.3,68.2,False,False,True
2025-10-20 16:00:00,183.3288169217161,16,20,10,11.1,176.3,81.5,False,False,True
2025-10-20 17:00:00,276.2101000598212,17,20,10,10.4,69.0,35.6,False,False,True
2025-10-20 18:00:00,360.70108342749626,18,20,10,9.0,0.0,88.6,False,False,True
2025-10-20 19:00:00,336.08749226671034,19,20,10,8.6,0.0,36.4,False,False,True
2025-10-20 20:00:00,287.63747360455665,20,20,10,9.0,0.0,42.1,False,False,True
2025-10-20 21:00:00,221.10817402330468,21,20,10,9.2,0.0,50.7,False,False,True
2025-10-20 22:00:00,157.92783626388797,22,20,10,6.0,0.0,79.6,False,False,True
2025-10-20 23:00:00,127.53153392677278,23,20,10,6.4,0.0,63.4,False,False,True
2025-10-21 00:00:00,119.01852410485574,0,21,10,2.9,0.0,56.7,False,False,True
2025-10-21 01:00:00,91.1582294984738,1,21,10,5.5,0.0,48.4,False,False,True
2025-10-21 02:00:00,88.07002653604863,2,21,10,8.4,0.0,39.7,False,False,True
2025-10-21 03:00:00,86.27027911423794,3,21,10,9.3,0.0,77.3,False,False,True
2025-10-21 04:00:00,90.57024383509814,4,21,10,9.2,0.0,72.3,False,False,True
2025-10-21 05:00:00,129.30060383571168,5,21,10,11.8,0.0,80.6,False,False,True
2025-10-21 06:00:00,241.9024148315549,6,21,10,12.3,0.0,66.3,False,False,True
2025-10-21 07:00:00,269.8496290577402,7,21,10,14.9,0.0,20.7,False,False,True
2025-10-21 08:00:00,226.3898191560616,8,21,10,14.2,195.9,41.7,False,False,True
2025-10-21 09:00:00,154.64022946779627,9,21,10,13.7,343.2,67.3,False,False,True
2025-10-21 10:00:00,128.5694564456011,10,21,10,15.5,468.1,54.8,False,False,True
2025-10-21 11:00:00,113.26137752258632,11,21,10,9.2,461.3,51.9,False,False,True
2025-10-21 12:00:00,103.44968632243088,12,21,10,15.6,477.5,43.8,False,False,True
2025-10-21 13:00:00,93.60220469059172,13,21,10,7.1,477.0,74.5,False,False,True
2025-10-21 14:00:00,103.10200784321746,14,21,10,10.1,434.6,67.2,False,False,True
2025-10-21 15:00:00,133.90223076647766,15,21,10,13.4,328.4,67.8,False,False,True
2025-10-21 16:00:00,185.8188083831417,16,21,10,12.3,237.2,50.8,False,False,True
2025-10-21 17:00:00,227.00848233230903,17,21,10,7.7,18.0,63.0,False,False,True
2025-10-21 18:00:00,246.52960635638067,18,21,10,7.3,0.0,40.3,False,False,True
2025-10-21 19:00:00,214.96244561132613,19,21,10,10.3,0.0,58.4,False,False,True
2025-10-21 20:00:00,171.96791132153612,20,21,10,5.5,0.0,22.4,False,False,True
2025-10-21 21:00:00,147.40033643005785,21,21,10,10.2,0.0,36.8,False,False,True
2025-10-21 22:00:00,127.76161527331108,22,21,10,5.2,0.0,55.5,False,False,True
2025-10-21 23:00:00,99.5280775936559,23,21,10,5.9,0.0,95.9,False,False,True
2025-10-22 00:00:00,96.35806793023934,0,22,10,8.2,0.0,33.6,False,False,True
2025-10-22 01:00:00,96.02061528864984,1,22,10,5.8,0.0,42.0,False,False,True
2025-10-22 02:00:00,96.85913397381164,2,22,10,4.3,0.0,63.9,False,False,True
2025-10-22 03:00:00,95.82121145498331,3,22,10,7.1,0.0,87.2,False,False,True
2025-10-22 04:00:00,95.43774254408616,4,22,10,8.5,0.0,63.6,False,False,True
2025-10-22 05:00:00,108.27116876211124,5,22,10,7.1,0.0,71.1,False,False,True
2025-10-22 06:00:00,161.96192920652612,6,22,10,10.6,0.0,55.6,False,False,True
2025-10-22 07:00:00,181.91765132961456,7,22,10,10.8,41.5,53.0,False,False,True
2025-10-22 08:00:00,144.29168179238482,8,22,10,15.2,215.4,61.8,False,False,True
2025-10-22 09:00:00,127.12761334062776,9,22,10,14.2,317.7,50.7,False,False,True
2025-10-22 10:00:00,108.62907307894858,10,22,10,14.1,446.1,71.5,False,False,True
2025-10-22 11:00:00,95.65759805300053,11,22,10,14.6,480.1,36.5,False,False,True
2025-10-22 12:00:00,93.34144583118164,12,22,10,15.1,517.5,74.0,False,False,True
2025-10-22 13:00:00,92.078554884627,13,22,10,15.4,481.4,61.2,False,False,True
2025-10-22 14:00:00,103.4599121600548,14,22,10,11.4,432.2,57.4,False,False,True
2025-10-22 15:00:00,119.77012317021418,15,22,10,10.2,310.8,36.0,False,False,True
2025-10-22 16:00:00,157.27849557476878,16,22,10,13.3,183.1,45.9,False,False,True
2025-10-22 17:00:00,200.6616116942679,17,22,10,9.0,74.7,78.6,False,False,True
2025-10-22 18:00:00,283.4908964480553,18,22,10,5.7,0.0,57.5,False,False,True
2025-10-22 19:00:00,269.90075824585983,19,22,10,8.2,0.0,64.8,False,False,True
2025-10-22 20:00:00,184.58148203064684,20,22,10,7.2,0.0,47.4,False,False,True
2025-10-22 21:00:00,140.84046159431034,21,22,10,2.4,0.0,60.2,False,False,True
2025-10-22 22:00:00,129.61249188324138,22,22,10,5.5,0.0,40.0,False,False,True
2025-10-22 23:00:00,115.09180245726878,23,22,10,6.3,0.0,62.1,False,False,True
2025-10-23 00:00:00,108.5574922155811,0,23,10,5.5,0.0,66.5,False,False,True
2025-10-23 01:00:00,107.39174672645372,1,23,10,6.6,0.0,65.7,False,False,True
2025-10-23 02:00:00,100.60179054416794,2,23,10,3.3,0.0,47.4,False,False,True
2025-10-23 03:00:00,93.699350148019,3,23,10,7.8,0.0,55.8,False,False,True
2025-10-23 04:00:00,92.33931374403706,4,23,10,7.7,0.0,69.0,False,False,True
2025-10-23 05:00:00,119.61162268704336,5,23,10,8.7,0.0,57.7,False,False,True
2025-10-23 06:00:00,137.51195144772296,6,23,10,12.7,0.0,56.6,False,False,True
2025-10-23 07:00:00,145.47787895676004,7,23,10,15.1,53.0,89.5,False,False,True
2025-10-23 08:00:00,136.62230357444153,8,23,10,16.7,167.8,46.6,False,False,True
2025-10-23 09:00:00,123.31848882571592,9,23,10,16.6,331.8,77.1,False,False,True
2025-10-23 10:00:00,90.70829264302112,10,23,10,14.2,346.6,43.6,False,False,True
2025-10-23 11:00:00,74.06062899127225,11,23,10,15.3,455.5,70.7,False,False,True
2025-10-23 12:00:00,71.30987867043659,12,23,10,16.0,519.8,71.5,False,False,True
2025-10-23 13:00:00,69.74021259516421,13,23,10,14.2,468.9,53.2,False,False,False
2025-10-23 14:00:00,85.82034225878527,14,23,10,13.4,421.4,42.6,False,False,True
2025-10-23 15:00:00,105.12161077394252,15,23,10,13.8,235.9,31.3,False,False,True
2025-10-23 16:00:00,139.13785962992694,16,23,10,10.8,186.7,51.7,False,False,True
2025-10-23 17:00:00,136.59162606156977,17,23,10,8.2,44.1,68.8,False,False,True
2025-10-23 18:00:00,146.16812299637493,18,23,10,7.5,0.0,44.7,False,False,True
2025-10-23 19:00:00,137.51195144772296,19,23,10,8.4,0.0,62.4,False,False,True
2025-10-23 20:00:00,139.7002806992428,20,23,10,6.1,0.0,38.8,False,False,True
2025-10-23 21:00:00,141.73010946759177,21,23,10,6.0,0.0,57.4,False,False,True
2025-10-23 22:00:00,100.26945082139042,22,23,10,6.1,0.0,43.7,False,False,True
2025-10-23 23:00:00,80.93239187454942,23,23,10,3.9,0.0,59.7,False,False,True
2025-10-24 00:00:00,62.950256412878424,0,24,10,6.1,0.0,53.7,False,False,False
2025-10-24 01:00:00,50.61789623842563,1,24,10,5.8,0.0,43.3,False,False,False
2025-10-24 02:00:00,42.171354361064104,2,24,10,3.4,0.0,51.3,False,False,False
2025-10-24 03:00:00,47.60127413936794,3,24,10,9.8,0.0,47.2,False,False,False
2025-10-24 04:00:00,55.439378678105975,4,24,10,7.1,0.0,41.5,False,False,False
2025-10-24 05:00:00,73.74874094374256,5,24,10,6.1,0.0,77.4,False,False,True
2025-10-24 06:00:00,108.80802523736726,6,24,10,8.6,0.0,55.8,False,False,True
2025-10-24 07:00:00,141.09099461609648,7,24,10,9.9,43.9,28.2,False,False,True
2025-10-24 08:00:00,149.56821400632978,8,24,10,13.1,223.7,51.8,False,False,True
2025-10-24 09:00:00,136.15191504374104,9,24,10,13.2,316.8,74.9,False,False,True
2025-10-24 10:00:00,107.09008451654796,10,24,10,13.6,409.8,49.8,False,False,True
2025-10-24 11:00:00,100.99037237387708,11,24,10,15.7,429.8,83.7,False,False,True
2025-10-24 12:00:00,86.42877959740878,12,24,10,14.9,481.9,48.3,False,False,True
2025-10-24 13:00:00,67.25022113373862,13,24,10,14.4,431.9,68.7,False,False,False
2025-10-24 14:00:00,71.96944519717971,14,24,10,13.8,359.3,76.7,False,False,True
2025-10-24 15:00:00,90.6418246984656,15,24,10,13.1,290.6,67.9,False,False,True
2025-10-24 16:00:00,102.44244131647434,16,24,10,6.5,240.1,40.6,False,False,True
2025-10-24 17:00:00,121.46761221578562,17,24,10,8.7,21.8,47.1,False,False,True
2025-10-24 18:00:00,137.639774418022,18,24,10,3.8,0.0,78.7,False,False,True
2025-10-24 19:00:00,145.22223301616194,19,24,10,7.0,0.0,49.1,False,False,True
2025-10-24 20:00:00,121.33978924548656,20,24,10,5.9,0.0,75.8,False,False,True
2025-10-24 21:00:00,108.39899173241028,21,24,10,7.2,0.0,54.7,False,False,True
2025-10-24 22:00:00,107.90815152646192,22,24,10,7.0,0.0,63.3,False,False,True
2025-10-24 23:00:00,88.40747917763814,23,24,10,4.8,0.0,40.4,False,False,True
2025-10-25 00:00:00,81.9089593676342,0,25,10,3.4,0.0,52.4,False,False,True
2025-10-25 01:00:00,76.61197547844138,1,25,10,5.8,0.0,48.3,False,False,True
2025-10-25 02:00:00,74.69974384276752,2,25,10,4.6,0.0,64.9,False,False,True
2025-10-25 03:00:00,79.2604674230378,3,25,10,6.7,0.0,62.9,False,False,True
2025-10-25 04:00:00,83.23831825874437,4,25,10,9.9,0.0,68.4,False,False,True
2025-10-25 05:00:00,94.84975688071049,5,25,10,8.1,0.0,54.1,False,False,True
2025-10-25 06:00:00,117.85789153454031,6,25,10,12.1,0.0,47.5,False,False,True
2025-10-25 07:00:00,125.07221997821895,7,25,10,13.1,32.6,64.2,False,False,True
2025-10-25 08:00:00,101.31248625903068,8,25,10,10.8,175.9,46.0,False,False,True
2025-10-25 09:00:00,70.1594719377451,9,25,10,15.5,266.2,77.7,False,False,True
2025-10-25 10:00:00,63.04228895149374,10,25,10,15.4,439.8,59.8,False,False,False
2025-10-25 11:00:00,40.90846341450944,11,25,10,14.4,401.7,56.6,False,False,False
2025-10-25 12:00:00,16.96977753690249,12,25,10,12.5,468.6,68.4,False,True,False
2025-10-25 13:00:00,21.94976045975366,13,25,10,11.8,465.2,60.3,False,False,False
2025-10-25 14:00:00,32.45169569952399,14,25,10,11.7,418.7,36.6,False,False,False
2025-10-25 15:00:00,75.03208356554507,15,25,10,12.8,298.1,45.6,False,False,True
2025-10-25 16:00:00,108.41944340765814,16,25,10,8.6,136.2,77.3,False,False,True
2025-10-25 17:00:00,152.5592715113277,17,25,10,10.1,1.9,62.7,False,False,True
2025-10-25 18:00:00,216.199771963821,18,25,10,5.4,0.0,36.3,False,False,True
2025-10-25 19:00:00,195.3390632110153,19,25,10,6.3,0.0,66.8,False,False,True
2025-10-25 20:00:00,157.21202763021327,20,25,10,5.9,0.0,53.1,False,False,True
2025-10-25 21:00:00,150.3913939350557,21,25,10,9.8,0.0,48.4,False,False,True
2025-10-25 22:00:00,117.85789153454031,22,25,10,1.6,0.0,44.3,False,False,True
2025-10-25 23:00:00,103.52126718579837,23,25,10,7.1,0.0,76.5,False,False,True
2025-10-26 00:00:00,90.58046967272206,0,26,10,4.5,0.0,32.3,False,False,True
2025-10-26 01:00:00,71.74958968826535,1,26,10,5.5,0.0,49.2,False,False,True
2025-10-26 02:00:00,62.0197051891013,2,26,10,5.7,0.0,63.6,False,False,False
2025-10-26 03:00:00,60.910201806905505,3,26,10,7.4,0.0,85.4,False,False,False
2025-10-26 04:00:00,56.04781601672948,4,26,10,7.4,0.0,70.1,False,False,False
