datetime,price,hour,action,soc,energy_delta,revenue
2026-02-04 01:00:00,104.75,1,HOLD,0.0,0.0,0.0
2026-02-04 02:00:00,103.65,2,HOLD,0.0,0.0,0.0
2026-02-04 03:00:00,100.92,3,HOLD,0.0,0.0,0.0
2026-02-04 04:00:00,103.88,4,HOLD,0.0,0.0,0.0
2026-02-04 05:00:00,107.65,5,HOLD,0.0,0.0,0.0
2026-02-04 06:00:00,130.71,6,HOLD,0.0,0.0,0.0
2026-02-04 07:00:00,148.32,7,HOLD,0.0,0.0,0.0
2026-02-04 08:00:00,153.8825,8,HOLD,0.0,0.0,0.0
2026-02-04 09:00:00,161.4,9,HOLD,0.0,0.0,0.0
2026-02-04 10:00:00,158.76250000000002,10,HOLD,0.0,0.0,0.0
2026-02-04 11:00:00,140.06,11,HOLD,0.0,0.0,0.0
2026-02-04 12:00:00,145.37,12,HOLD,0.0,0.0,0.0
2026-02-04 13:00:00,151.9525,13,HOLD,0.0,0.0,0.0
2026-02-04 14:00:00,154.6725,14,HOLD,0.0,0.0,0.0
2026-02-04 15:00:00,146.98,15,HOLD,0.0,0.0,0.0
2026-02-04 16:00:00,153.9,16,HOLD,0.0,0.0,0.0
2026-02-04 17:00:00,152.92000000000002,17,HOLD,0.0,0.0,0.0
2026-02-04 18:00:00,125.5275,18,HOLD,0.0,0.0,0.0
2026-02-04 19:00:00,125.98,19,HOLD,0.0,0.0,0.0
2026-02-04 20:00:00,132.17,20,HOLD,0.0,0.0,0.0
2026-02-04 21:00:00,108.125,21,HOLD,0.0,0.0,0.0
2026-02-04 22:00:00,103.3875,22,HOLD,0.0,0.0,0.0
2026-02-04 23:00:00,89.47,23,HOLD,0.0,0.0,0.0
2026-02-05 00:00:00,74.0125,0,HOLD,0.0,0.0,0.0
2026-02-05 01:00:00,90.46,1,HOLD,0.0,0.0,0.0
2026-02-05 02:00:00,91.3775,2,HOLD,0.0,0.0,0.0
2026-02-05 03:00:00,95.39750000000001,3,HOLD,0.0,0.0,0.0
2026-02-05 04:00:00,96.57,4,HOLD,0.0,0.0,0.0
2026-02-05 05:00:00,102.33250000000001,5,HOLD,0.0,0.0,0.0
2026-02-05 06:00:00,124.51,6,HOLD,0.0,0.0,0.0
2026-02-05 07:00:00,142.32,7,HOLD,0.0,0.0,0.0
2026-02-05 08:00:00,143.64,8,HOLD,0.0,0.0,0.0
2026-02-05 09:00:00,140.38,9,HOLD,0.0,0.0,0.0
2026-02-05 10:00:00,137.8425,10,HOLD,0.0,0.0,0.0
2026-02-05 11:00:00,135.68,11,HOLD,0.0,0.0,0.0
2026-02-05 12:00:00,129.88,12,HOLD,0.0,0.0,0.0
2026-02-05 13:00:00,130.88,13,HOLD,0.0,0.0,0.0
2026-02-05 14:00:00,125.86250000000001,14,HOLD,0.0,0.0,0.0
2026-02-05 15:00:00,137.52,15,HOLD,0.0,0.0,0.0
2026-02-05 16:00:00,114.8,16,HOLD,0.0,0.0,0.0
2026-02-05 17:00:00,149.99,17,HOLD,0.0,0.0,0.0
2026-02-05 18:00:00,147.51,18,HOLD,0.0,0.0,0.0
2026-02-05 19:00:00,149.79749999999999,19,HOLD,0.0,0.0,0.0
2026-02-05 20:00:00,138.3275,20,HOLD,0.0,0.0,0.0
2026-02-05 21:00:00,124.1,21,HOLD,0.0,0.0,0.0
2026-02-05 22:00:00,112.8,22,HOLD,0.0,0.0,0.0
2026-02-05 23:00:00,106.75,23,HOLD,0.0,0.0,0.0
2026-02-06 00:00:00,101.53,0,HOLD,0.0,0.0,0.0
2026-02-06 01:00:00,102.3025,1,HOLD,0.0,0.0,0.0
2026-02-06 02:00:00,103.25,2,HOLD,0.0,0.0,0.0
2026-02-06 03:00:00,105.44,3,HOLD,0.0,0.0,0.0
2026-02-06 04:00:00,107.16,4,HOLD,0.0,0.0,0.0
2026-02-06 05:00:00,108.28,5,HOLD,0.0,0.0,0.0
2026-02-06 06:00:00,127.15,6,HOLD,0.0,0.0,0.0
2026-02-06 07:00:00,146.66,7,HOLD,0.0,0.0,0.0
2026-02-06 08:00:00,148.21,8,HOLD,0.0,0.0,0.0
2026-02-06 09:00:00,149.255,9,HOLD,0.0,0.0,0.0
2026-02-06 10:00:00,148.685,10,HOLD,0.0,0.0,0.0
2026-02-06 11:00:00,147.485,11,HOLD,0.0,0.0,0.0
2026-02-06 12:00:00,145.5225,12,HOLD,0.0,0.0,0.0
2026-02-06 13:00:00,147.33249999999998,13,HOLD,0.0,0.0,0.0
2026-02-06 14:00:00,148.13,14,HOLD,0.0,0.0,0.0
2026-02-06 15:00:00,154.04,15,HOLD,0.0,0.0,0.0
2026-02-06 16:00:00,184.94,16,HOLD,0.0,0.0,0.0
2026-02-06 17:00:00,182.47250000000003,17,HOLD,0.0,0.0,0.0
2026-02-06 18:00:00,168.3,18,HOLD,0.0,0.0,0.0
2026-02-06 19:00:00,180.78,19,HOLD,0.0,0.0,0.0
2026-02-06 20:00:00,157.2825,20,HOLD,0.0,0.0,0.0
2026-02-06 21:00:00,127.42249999999999,21,HOLD,0.0,0.0,0.0
2026-02-06 22:00:00,117.8,22,HOLD,0.0,0.0,0.0
2026-02-06 23:00:00,109.02250000000001,23,HOLD,0.0,0.0,0.0
2026-02-07 00:00:00,106.12,0,HOLD,0.0,0.0,0.0
2026-02-07 01:00:00,102.31,1,HOLD,0.0,0.0,0.0
2026-02-07 02:00:00,101.42,2,HOLD,0.0,0.0,0.0
2026-02-07 03:00:00,101.47,3,HOLD,0.0,0.0,0.0
2026-02-07 04:00:00,101.82,4,HOLD,0.0,0.0,0.0
2026-02-07 05:00:00,101.39,5,HOLD,0.0,0.0,0.0
2026-02-07 06:00:00,103.26,6,HOLD,0.0,0.0,0.0
2026-02-07 07:00:00,110.27,7,HOLD,0.0,0.0,0.0
2026-02-07 08:00:00,117.57000000000001,8,HOLD,0.0,0.0,0.0
2026-02-07 09:00:00,122.0,9,HOLD,0.0,0.0,0.0
2026-02-07 10:00:00,108.1575,10,HOLD,0.0,0.0,0.0
2026-02-07 11:00:00,108.155,11,HOLD,0.0,0.0,0.0
2026-02-07 12:00:00,91.70000000000002,12,HOLD,0.0,0.0,0.0
2026-02-07 13:00:00,108.155,13,HOLD,0.0,0.0,0.0
2026-02-07 14:00:00,108.155,14,HOLD,0.0,0.0,0.0
2026-02-07 15:00:00,115.68,15,HOLD,0.0,0.0,0.0
2026-02-07 16:00:00,127.6525,16,HOLD,0.0,0.0,0.0
2026-02-07 17:00:00,139.05,17,HOLD,0.0,0.0,0.0
2026-02-07 18:00:00,138.1275,18,HOLD,0.0,0.0,0.0
2026-02-07 19:00:00,129.7,19,HOLD,0.0,0.0,0.0
2026-02-07 20:00:00,122.74,20,HOLD,0.0,0.0,0.0
2026-02-07 21:00:00,111.74,21,HOLD,0.0,0.0,0.0
2026-02-07 22:00:00,107.6975,22,HOLD,0.0,0.0,0.0
2026-02-07 23:00:00,99.59,23,HOLD,0.0,0.0,0.0
2026-02-08 00:00:00,103.2275,0,HOLD,0.0,0.0,0.0
2026-02-08 01:00:00,100.25,1,HOLD,0.0,0.0,0.0
2026-02-08 02:00:00,99.85,2,HOLD,0.0,0.0,0.0
2026-02-08 03:00:00,99.41,3,HOLD,0.0,0.0,0.0
2026-02-08 04:00:00,97.98,4,HOLD,0.0,0.0,0.0
2026-02-08 05:00:00,98.85,5,HOLD,0.0,0.0,0.0
2026-02-08 06:00:00,98.34,6,HOLD,0.0,0.0,0.0
2026-02-08 07:00:00,99.88,7,HOLD,0.0,0.0,0.0
2026-02-08 08:00:00,104.22,8,HOLD,0.0,0.0,0.0
2026-02-08 09:00:00,72.61,9,HOLD,0.0,0.0,0.0
2026-02-08 10:00:00,22.4,10,HOLD,0.0,0.0,0.0
2026-02-08 11:00:00,15.502499999999998,11,CHARGE,10.0,10.0,-155.02499999999998
2026-02-08 12:00:00,24.73,12,HOLD,10.0,0.0,0.0
2026-02-08 13:00:00,30.97,13,HOLD,10.0,0.0,0.0
2026-02-08 14:00:00,100.63250000000001,14,DISCHARGE,0.0,-10.0,905.6925000000001
2026-02-08 15:00:00,107.3725,15,HOLD,0.0,0.0,0.0
2026-02-08 16:00:00,117.035,16,HOLD,0.0,0.0,0.0
2026-02-08 17:00:00,131.435,17,HOLD,0.0,0.0,0.0
2026-02-08 18:00:00,132.135,18,HOLD,0.0,0.0,0.0
2026-02-08 19:00:00,127.2975,19,HOLD,0.0,0.0,0.0
2026-02-08 20:00:00,122.84,20,HOLD,0.0,0.0,0.0
2026-02-08 21:00:00,110.99,21,HOLD,0.0,0.0,0.0
2026-02-08 22:00:00,108.2025,22,HOLD,0.0,0.0,0.0
2026-02-08 23:00:00,101.38,23,HOLD,0.0,0.0,0.0
2026-02-09 00:00:00,100.01,0,HOLD,0.0,0.0,0.0
2026-02-09 01:00:00,98.8,1,HOLD,0.0,0.0,0.0
2026-02-09 02:00:00,99.24,2,HOLD,0.0,0.0,0.0
2026-02-09 03:00:00,99.59,3,HOLD,0.0,0.0,0.0
2026-02-09 04:00:00,101.03,4,HOLD,0.0,0.0,0.0
2026-02-09 05:00:00,108.2025,5,HOLD,0.0,0.0,0.0
2026-02-09 06:00:00,136.89,6,HOLD,0.0,0.0,0.0
2026-02-09 07:00:00,163.01749999999998,7,HOLD,0.0,0.0,0.0
2026-02-09 08:00:00,177.96,8,HOLD,0.0,0.0,0.0
2026-02-09 09:00:00,172.82,9,HOLD,0.0,0.0,0.0
2026-02-09 10:00:00,162.4,10,HOLD,0.0,0.0,0.0
2026-02-09 11:00:00,148.93,11,HOLD,0.0,0.0,0.0
2026-02-09 12:00:00,141.02,12,HOLD,0.0,0.0,0.0
2026-02-09 13:00:00,140.67,13,HOLD,0.0,0.0,0.0
2026-02-09 14:00:00,143.41,14,HOLD,0.0,0.0,0.0
2026-02-09 15:00:00,155.77,15,HOLD,0.0,0.0,0.0
2026-02-09 16:00:00,174.84,16,HOLD,0.0,0.0,0.0
2026-02-09 17:00:00,189.45,17,HOLD,0.0,0.0,0.0
2026-02-09 18:00:00,185.82,18,HOLD,0.0,0.0,0.0
2026-02-09 19:00:00,170.05,19,HOLD,0.0,0.0,0.0
2026-02-09 20:00:00,148.665,20,HOLD,0.0,0.0,0.0
2026-02-09 21:00:00,140.4,21,HOLD,0.0,0.0,0.0
2026-02-09 22:00:00,127.8,22,HOLD,0.0,0.0,0.0
2026-02-09 23:00:00,108.2025,23,HOLD,0.0,0.0,0.0
2026-02-10 00:00:00,110.5275,0,HOLD,0.0,0.0,0.0
2026-02-10 01:00:00,109.84,1,HOLD,0.0,0.0,0.0
2026-02-10 02:00:00,109.1025,2,HOLD,0.0,0.0,0.0
2026-02-10 03:00:00,110.5925,3,HOLD,0.0,0.0,0.0
2026-02-10 04:00:00,111.08000000000001,4,HOLD,0.0,0.0,0.0
2026-02-10 05:00:00,113.85249999999999,5,HOLD,0.0,0.0,0.0
2026-02-10 06:00:00,136.02,6,HOLD,0.0,0.0,0.0
2026-02-10 07:00:00,163.18,7,HOLD,0.0,0.0,0.0
2026-02-10 08:00:00,163.91,8,HOLD,0.0,0.0,0.0
2026-02-10 09:00:00,148.0075,9,HOLD,0.0,0.0,0.0
2026-02-10 10:00:00,135.38,10,HOLD,0.0,0.0,0.0
2026-02-10 11:00:00,128.94,11,HOLD,0.0,0.0,0.0
2026-02-10 12:00:00,123.17,12,HOLD,0.0,0.0,0.0
2026-02-10 13:00:00,125.66,13,HOLD,0.0,0.0,0.0
2026-02-10 14:00:00,136.9,14,HOLD,0.0,0.0,0.0
2026-02-10 15:00:00,146.605,15,HOLD,0.0,0.0,0.0
2026-02-10 16:00:00,160.41,16,HOLD,0.0,0.0,0.0
2026-02-10 17:00:00,166.26,17,HOLD,0.0,0.0,0.0
2026-02-10 18:00:00,162.29,18,HOLD,0.0,0.0,0.0
2026-02-10 19:00:00,171.10000000000002,19,HOLD,0.0,0.0,0.0
2026-02-10 20:00:00,139.3375,20,HOLD,0.0,0.0,0.0
2026-02-10 21:00:00,122.705,21,HOLD,0.0,0.0,0.0
2026-02-10 22:00:00,119.6775,22,HOLD,0.0,0.0,0.0
2026-02-10 23:00:00,108.2,23,HOLD,0.0,0.0,0.0
2026-02-11 00:00:00,103.4,0,HOLD,0.0,0.0,0.0
2026-02-11 01:00:00,102.98,1,HOLD,0.0,0.0,0.0
2026-02-11 02:00:00,102.54,2,HOLD,0.0,0.0,0.0
2026-02-11 03:00:00,102.275,3,HOLD,0.0,0.0,0.0
2026-02-11 04:00:00,102.45,4,HOLD,0.0,0.0,0.0
2026-02-11 05:00:00,107.14,5,HOLD,0.0,0.0,0.0
2026-02-11 06:00:00,118.55,6,HOLD,0.0,0.0,0.0
2026-02-11 07:00:00,133.0,7,HOLD,0.0,0.0,0.0
2026-02-11 08:00:00,112.32,8,HOLD,0.0,0.0,0.0
2026-02-11 09:00:00,108.18,9,HOLD,0.0,0.0,0.0
2026-02-11 10:00:00,105.8275,10,HOLD,0.0,0.0,0.0
2026-02-11 11:00:00,59.9975,11,HOLD,0.0,0.0,0.0
2026-02-11 12:00:00,88.88,12,HOLD,0.0,0.0,0.0
2026-02-11 13:00:00,78.2325,13,HOLD,0.0,0.0,0.0
2026-02-11 14:00:00,74.2175,14,HOLD,0.0,0.0,0.0
2026-02-11 15:00:00,108.18,15,HOLD,0.0,0.0,0.0
2026-02-11 16:00:00,126.35,16,HOLD,0.0,0.0,0.0
2026-02-11 17:00:00,133.5925,17,HOLD,0.0,0.0,0.0
2026-02-11 18:00:00,135.8,18,HOLD,0.0,0.0,0.0
2026-02-11 19:00:00,130.655,19,HOLD,0.0,0.0,0.0
2026-02-11 20:00:00,124.15499999999999,20,HOLD,0.0,0.0,0.0
2026-02-11 21:00:00,114.875,21,HOLD,0.0,0.0,0.0
2026-02-11 22:00:00,110.81,22,HOLD,0.0,0.0,0.0
2026-02-11 23:00:00,104.0625,23,HOLD,0.0,0.0,0.0
2026-02-12 00:00:00,96.0,0,HOLD,0.0,0.0,0.0
2026-02-12 01:00:00,96.19,1,HOLD,0.0,0.0,0.0
2026-02-12 02:00:00,95.1,2,HOLD,0.0,0.0,0.0
2026-02-12 03:00:00,94.55,3,HOLD,0.0,0.0,0.0
2026-02-12 04:00:00,95.87,4,HOLD,0.0,0.0,0.0
2026-02-12 05:00:00,100.63,5,HOLD,0.0,0.0,0.0
2026-02-12 06:00:00,120.3125,6,HOLD,0.0,0.0,0.0
2026-02-12 07:00:00,134.45499999999998,7,HOLD,0.0,0.0,0.0
2026-02-12 08:00:00,134.275,8,HOLD,0.0,0.0,0.0
2026-02-12 09:00:00,129.4325,9,HOLD,0.0,0.0,0.0
2026-02-12 10:00:00,124.3025,10,HOLD,0.0,0.0,0.0
2026-02-12 11:00:00,118.94,11,HOLD,0.0,0.0,0.0
2026-02-12 12:00:00,114.06,12,HOLD,0.0,0.0,0.0
2026-02-12 13:00:00,115.05,13,HOLD,0.0,0.0,0.0
2026-02-12 14:00:00,119.82,14,HOLD,0.0,0.0,0.0
2026-02-12 15:00:00,131.52,15,HOLD,0.0,0.0,0.0
2026-02-12 16:00:00,141.4,16,HOLD,0.0,0.0,0.0
2026-02-12 17:00:00,151.32,17,HOLD,0.0,0.0,0.0
2026-02-12 18:00:00,141.34,18,HOLD,0.0,0.0,0.0
2026-02-12 19:00:00,137.15,19,HOLD,0.0,0.0,0.0
2026-02-12 20:00:00,131.67,20,HOLD,0.0,0.0,0.0
2026-02-12 21:00:00,114.51,21,HOLD,0.0,0.0,0.0
2026-02-12 22:00:00,108.23,22,HOLD,0.0,0.0,0.0
2026-02-12 23:00:00,98.21,23,HOLD,0.0,0.0,0.0
2026-02-13 00:00:00,91.15499999999999,0,HOLD,0.0,0.0,0.0
2026-02-13 01:00:00,91.41499999999999,1,HOLD,0.0,0.0,0.0
2026-02-13 02:00:00,90.325,2,HOLD,0.0,0.0,0.0
2026-02-13 03:00:00,89.97,3,HOLD,0.0,0.0,0.0
2026-02-13 04:00:00,91.5925,4,HOLD,0.0,0.0,0.0
2026-02-13 05:00:00,94.6925,5,HOLD,0.0,0.0,0.0
2026-02-13 06:00:00,108.2225,6,HOLD,0.0,0.0,0.0
2026-02-13 07:00:00,130.015,7,HOLD,0.0,0.0,0.0
2026-02-13 08:00:00,126.4,8,HOLD,0.0,0.0,0.0
2026-02-13 09:00:00,120.92,9,HOLD,0.0,0.0,0.0
2026-02-13 10:00:00,108.23,10,HOLD,0.0,0.0,0.0
2026-02-13 11:00:00,103.2,11,HOLD,0.0,0.0,0.0
2026-02-13 12:00:00,99.08,12,HOLD,0.0,0.0,0.0
2026-02-13 13:00:00,100.22,13,HOLD,0.0,0.0,0.0
2026-02-13 14:00:00,104.695,14,HOLD,0.0,0.0,0.0
2026-02-13 15:00:00,163.61,15,HOLD,0.0,0.0,0.0
2026-02-13 16:00:00,167.01,16,HOLD,0.0,0.0,0.0
2026-02-13 17:00:00,180.0,17,HOLD,0.0,0.0,0.0
2026-02-13 18:00:00,157.13,18,HOLD,0.0,0.0,0.0
2026-02-13 19:00:00,142.0025,19,HOLD,0.0,0.0,0.0
2026-02-13 20:00:00,138.18,20,HOLD,0.0,0.0,0.0
2026-02-13 21:00:00,126.21,21,HOLD,0.0,0.0,0.0
2026-02-13 22:00:00,116.82,22,HOLD,0.0,0.0,0.0
2026-02-13 23:00:00,106.53,23,HOLD,0.0,0.0,0.0
2026-02-14 00:00:00,102.38,0,HOLD,0.0,0.0,0.0
2026-02-14 01:00:00,98.08,1,HOLD,0.0,0.0,0.0
2026-02-14 02:00:00,92.79249999999999,2,HOLD,0.0,0.0,0.0
2026-02-14 03:00:00,88.94000000000001,3,HOLD,0.0,0.0,0.0
2026-02-14 04:00:00,95.0475,4,HOLD,0.0,0.0,0.0
2026-02-14 05:00:00,93.03,5,HOLD,0.0,0.0,0.0
2026-02-14 06:00:00,96.3325,6,HOLD,0.0,0.0,0.0
2026-02-14 07:00:00,98.69,7,HOLD,0.0,0.0,0.0
2026-02-14 08:00:00,42.91,8,HOLD,0.0,0.0,0.0
2026-02-14 09:00:00,12.57,9,CHARGE,10.0,10.0,-125.7
2026-02-14 10:00:00,8.815,10,CHARGE,20.0,10.0,-88.14999999999999
2026-02-14 11:00:00,5.9350000000000005,11,CHARGE,30.0,10.0,-59.35000000000001
2026-02-14 12:00:00,6.37,12,CHARGE,40.0,10.0,-63.7
2026-02-14 13:00:00,12.57,13,CHARGE,50.0,10.0,-125.7
2026-02-14 14:00:00,63.62,14,HOLD,50.0,0.0,0.0
2026-02-14 15:00:00,104.60249999999999,15,DISCHARGE,40.0,-10.0,941.4224999999999
2026-02-14 16:00:00,160.49,16,DISCHARGE,30.0,-10.0,1444.41
2026-02-14 17:00:00,149.9375,17,DISCHARGE,20.0,-10.0,1349.4375
2026-02-14 18:00:00,120.92,18,DISCHARGE,10.0,-10.0,1088.28
2026-02-14 19:00:00,108.18,19,DISCHARGE,0.0,-10.0,973.6200000000001
2026-02-14 20:00:00,101.11,20,HOLD,0.0,0.0,0.0
2026-02-14 21:00:00,49.43,21,HOLD,0.0,0.0,0.0
2026-02-14 22:00:00,32.34,22,HOLD,0.0,0.0,0.0
2026-02-14 23:00:00,63.260000000000005,23,HOLD,0.0,0.0,0.0
2026-02-15 00:00:00,15.09,0,CHARGE,10.0,10.0,-150.9
2026-02-15 01:00:00,15.0475,1,CHARGE,20.0,10.0,-150.475
2026-02-15 02:00:00,12.472499999999998,2,CHARGE,30.0,10.0,-124.72499999999998
2026-02-15 03:00:00,5.1049999999999995,3,CHARGE,40.0,10.0,-51.05
2026-02-15 04:00:00,1.2899999999999996,4,CHARGE,50.0,10.0,-12.899999999999995
2026-02-15 05:00:00,3.79,5,CHARGE,60.0,10.0,-37.9
2026-02-15 06:00:00,3.8,6,CHARGE,70.0,10.0,-38.0
2026-02-15 07:00:00,30.1425,7,HOLD,70.0,0.0,0.0
2026-02-15 08:00:00,41.29,8,HOLD,70.0,0.0,0.0
2026-02-15 09:00:00,2.8175,9,CHARGE,80.0,10.0,-28.174999999999997
2026-02-15 10:00:00,12.559999999999999,10,CHARGE,90.0,10.0,-125.6
2026-02-15 11:00:00,10.93,11,CHARGE,100.0,10.0,-109.3
2026-02-15 12:00:00,7.675,12,HOLD,100.0,0.0,0.0
2026-02-15 13:00:00,1.9299999999999997,13,HOLD,100.0,0.0,0.0
2026-02-15 14:00:00,0.02,14,HOLD,100.0,0.0,0.0
2026-02-15 15:00:00,0.015,15,HOLD,100.0,0.0,0.0
2026-02-15 16:00:00,23.85,16,HOLD,100.0,0.0,0.0
2026-02-15 17:00:00,43.75,17,HOLD,100.0,0.0,0.0
2026-02-15 18:00:00,74.31,18,DISCHARGE,90.0,-10.0,668.79
2026-02-15 19:00:00,81.06249999999999,19,DISCHARGE,80.0,-10.0,729.5624999999999
2026-02-15 20:00:00,78.68,20,DISCHARGE,70.0,-10.0,708.1200000000001
2026-02-15 21:00:00,77.495,21,DISCHARGE,60.0,-10.0,697.455
2026-02-15 22:00:00,84.45,22,DISCHARGE,50.0,-10.0,760.0500000000001
2026-02-15 23:00:00,83.64,23,DISCHARGE,40.0,-10.0,752.76
2026-02-16 00:00:00,90.43,0,DISCHARGE,30.0,-10.0,813.8700000000001
2026-02-16 01:00:00,90.42,1,DISCHARGE,20.0,-10.0,813.78
2026-02-16 02:00:00,88.725,2,DISCHARGE,10.0,-10.0,798.525
2026-02-16 03:00:00,87.08,3,DISCHARGE,0.0,-10.0,783.72
2026-02-16 04:00:00,88.37,4,HOLD,0.0,0.0,0.0
2026-02-16 05:00:00,102.1525,5,HOLD,0.0,0.0,0.0
2026-02-16 06:00:00,142.32,6,HOLD,0.0,0.0,0.0
2026-02-16 07:00:00,173.52,7,HOLD,0.0,0.0,0.0
2026-02-16 08:00:00,132.0325,8,HOLD,0.0,0.0,0.0
2026-02-16 09:00:00,163.45,9,HOLD,0.0,0.0,0.0
2026-02-16 10:00:00,111.5775,10,HOLD,0.0,0.0,0.0
2026-02-16 11:00:00,105.1775,11,HOLD,0.0,0.0,0.0
2026-02-16 12:00:00,105.39250000000001,12,HOLD,0.0,0.0,0.0
2026-02-16 13:00:00,108.15750000000001,13,HOLD,0.0,0.0,0.0
2026-02-16 14:00:00,114.6775,14,HOLD,0.0,0.0,0.0
2026-02-16 15:00:00,179.81,15,HOLD,0.0,0.0,0.0
2026-02-16 16:00:00,157.385,16,HOLD,0.0,0.0,0.0
2026-02-16 17:00:00,282.825,17,HOLD,0.0,0.0,0.0
2026-02-16 18:00:00,264.0,18,HOLD,0.0,0.0,0.0
2026-02-16 19:00:00,236.51,19,HOLD,0.0,0.0,0.0
2026-02-16 20:00:00,216.05,20,HOLD,0.0,0.0,0.0
2026-02-16 21:00:00,134.95,21,HOLD,0.0,0.0,0.0
2026-02-16 22:00:00,109.755,22,HOLD,0.0,0.0,0.0
2026-02-16 23:00:00,100.205,23,HOLD,0.0,0.0,0.0
2026-02-17 00:00:00,93.30000000000001,0,HOLD,0.0,0.0,0.0
2026-02-17 01:00:00,91.945,1,HOLD,0.0,0.0,0.0
2026-02-17 02:00:00,91.7,2,HOLD,0.0,0.0,0.0
2026-02-17 03:00:00,92.6175,3,HOLD,0.0,0.0,0.0
2026-02-17 04:00:00,91.76249999999999,4,HOLD,0.0,0.0,0.0
2026-02-17 05:00:00,95.79,5,HOLD,0.0,0.0,0.0
2026-02-17 06:00:00,108.16,6,HOLD,0.0,0.0,0.0
2026-02-17 07:00:00,121.73750000000001,7,HOLD,0.0,0.0,0.0
2026-02-17 08:00:00,133.59,8,HOLD,0.0,0.0,0.0
2026-02-17 09:00:00,129.1575,9,HOLD,0.0,0.0,0.0
2026-02-17 10:00:00,117.0275,10,HOLD,0.0,0.0,0.0
2026-02-17 11:00:00,108.16,11,HOLD,0.0,0.0,0.0
2026-02-17 12:00:00,100.64500000000001,12,HOLD,0.0,0.0,0.0
2026-02-17 13:00:00,102.86249999999998,13,HOLD,0.0,0.0,0.0
2026-02-17 14:00:00,110.0225,14,HOLD,0.0,0.0,0.0
2026-02-17 15:00:00,108.16,15,HOLD,0.0,0.0,0.0
2026-02-17 16:00:00,99.54,16,HOLD,0.0,0.0,0.0
2026-02-17 17:00:00,110.6,17,HOLD,0.0,0.0,0.0
2026-02-17 18:00:00,125.975,18,HOLD,0.0,0.0,0.0
2026-02-17 19:00:00,129.8675,19,HOLD,0.0,0.0,0.0
2026-02-17 20:00:00,108.16,20,HOLD,0.0,0.0,0.0
2026-02-17 21:00:00,85.61,21,HOLD,0.0,0.0,0.0
2026-02-17 22:00:00,74.01,22,HOLD,0.0,0.0,0.0
2026-02-17 23:00:00,53.41,23,HOLD,0.0,0.0,0.0
2026-02-18 00:00:00,12.56,0,CHARGE,10.0,10.0,-125.60000000000001
2026-02-18 01:00:00,12.56,1,CHARGE,20.0,10.0,-125.60000000000001
2026-02-18 02:00:00,12.56,2,CHARGE,30.0,10.0,-125.60000000000001
2026-02-18 03:00:00,16.62,3,CHARGE,40.0,10.0,-166.20000000000002
2026-02-18 04:00:00,15.06,4,CHARGE,50.0,10.0,-150.6
2026-02-18 05:00:00,75.91999999999999,5,DISCHARGE,40.0,-10.0,683.2799999999999
2026-02-18 06:00:00,108.14,6,DISCHARGE,30.0,-10.0,973.26
2026-02-18 07:00:00,83.29,7,DISCHARGE,20.0,-10.0,749.61
2026-02-18 08:00:00,108.14,8,DISCHARGE,10.0,-10.0,973.26
2026-02-18 09:00:00,94.2925,9,DISCHARGE,0.0,-10.0,848.6325
2026-02-18 10:00:00,25.445,10,HOLD,0.0,0.0,0.0
2026-02-18 11:00:00,33.230000000000004,11,HOLD,0.0,0.0,0.0
2026-02-18 12:00:00,15.055,12,CHARGE,10.0,10.0,-150.55
2026-02-18 13:00:00,19.63,13,CHARGE,20.0,10.0,-196.29999999999998
2026-02-18 14:00:00,19.622500000000002,14,CHARGE,30.0,10.0,-196.22500000000002
2026-02-18 15:00:00,81.7725,15,DISCHARGE,20.0,-10.0,735.9525
2026-02-18 16:00:00,108.14,16,DISCHARGE,10.0,-10.0,973.26
2026-02-18 17:00:00,136.56,17,DISCHARGE,0.0,-10.0,1229.04
2026-02-18 18:00:00,136.08,18,HOLD,0.0,0.0,0.0
2026-02-18 19:00:00,134.14,19,HOLD,0.0,0.0,0.0
2026-02-18 20:00:00,130.09,20,HOLD,0.0,0.0,0.0
2026-02-18 21:00:00,125.13,21,HOLD,0.0,0.0,0.0
2026-02-18 22:00:00,111.92,22,HOLD,0.0,0.0,0.0
2026-02-18 23:00:00,101.89,23,HOLD,0.0,0.0,0.0
2026-02-19 00:00:00,95.91,0,HOLD,0.0,0.0,0.0
2026-02-19 01:00:00,94.08,1,HOLD,0.0,0.0,0.0
2026-02-19 02:00:00,91.825,2,HOLD,0.0,0.0,0.0
2026-02-19 03:00:00,90.58,3,HOLD,0.0,0.0,0.0
2026-02-19 04:00:00,93.9575,4,HOLD,0.0,0.0,0.0
2026-02-19 05:00:00,94.83,5,HOLD,0.0,0.0,0.0
2026-02-19 06:00:00,119.8825,6,HOLD,0.0,0.0,0.0
2026-02-19 07:00:00,88.3,7,HOLD,0.0,0.0,0.0
2026-02-19 08:00:00,30.6475,8,HOLD,0.0,0.0,0.0
2026-02-19 09:00:00,12.557500000000001,9,CHARGE,10.0,10.0,-125.57500000000002
2026-02-19 10:00:00,12.56,10,CHARGE,20.0,10.0,-125.60000000000001
2026-02-19 11:00:00,12.5575,11,CHARGE,30.0,10.0,-125.57499999999999
2026-02-19 12:00:00,12.555,12,CHARGE,40.0,10.0,-125.55
2026-02-19 13:00:00,12.56,13,CHARGE,50.0,10.0,-125.60000000000001
2026-02-19 14:00:00,26.54,14,HOLD,50.0,0.0,0.0
